400,100,2723,203
400,100,2666,189
400,100,2267,162
400,100,2359,173
400,100,2593,147
400,100,2315,469
400,100,2529,160
400,100,2443,390
400,100,2300,170
400,100,2238,293
400,100,2584,288
400,100,2482,334
400,100,2381,151
400,100,2397,182
400,100,2504,289
400,100,2036,308
400,100,2836,141
400,100,2533,190
400,100,2317,180
400,100,2550,163
400,200,3603,189
400,200,3635,154
400,200,3874,159
400,200,3566,136
400,200,3579,251
400,200,3510,197
400,200,3739,216
400,200,3733,138
400,200,3256,274
400,200,3764,275
400,200,3548,180
400,200,3917,680
400,200,3637,204
400,200,3413,160
400,200,3795,192
400,200,3682,149
400,200,3800,249
400,200,3525,174
400,200,3763,148
400,200,3926,174
400,400,5641,141
400,400,5801,171
400,400,5389,163
400,400,5121,172
400,400,5676,166
400,400,5446,234
400,400,5395,335
400,400,5775,419
400,400,5712,225
400,400,5277,290
400,400,5205,269
400,400,5365,178
400,400,5408,195
400,400,5202,429
400,400,5571,194
400,400,5552,156
400,400,5406,228
400,400,5395,247
400,400,5867,251
400,400,5070,182
400,800,7708,186
400,800,7936,165
400,800,7849,168
400,800,8367,177
400,800,8155,125
400,800,7156,256
400,800,8128,375
400,800,8343,137
400,800,7507,268
400,800,7959,435
400,800,8206,169
400,800,7391,441
400,800,8097,157
400,800,8137,112
400,800,8277,298
400,800,8252,213
400,800,7688,183
400,800,7970,137
400,800,7544,158
400,800,8179,210
400,1600,10941,205
400,1600,10851,277
400,1600,11338,194
400,1600,11564,145
400,1600,11752,167
400,1600,11843,219
400,1600,11552,130
400,1600,11408,246
400,1600,11346,173
400,1600,11013,313
400,1600,11470,227
400,1600,10591,111
400,1600,11746,189
400,1600,11793,145
400,1600,11741,156
400,1600,11906,172
400,1600,11943,438
400,1600,11432,297
400,1600,11941,161
400,1600,11808,332
400,3200,16800,225
400,3200,16810,196
400,3200,16765,129
400,3200,16775,190
400,3200,16805,216
400,3200,16620,145
400,3200,16469,147
400,3200,16825,225
400,3200,17131,146
400,3200,16820,220
400,3200,16796,184
400,3200,15878,375
