419430400,100,10000,302
419430400,100,10000,416
419430400,100,10000,386
419430400,100,10000,309
419430400,100,10000,759
419430400,100,10000,392
419430400,100,10000,339
419430400,100,10000,499
419430400,100,10000,397
419430400,100,10000,325
419430400,100,10000,272
419430400,100,10000,303
419430400,100,10000,339
419430400,100,10000,383
419430400,100,10000,429
419430400,100,10000,309
419430400,100,10000,384
419430400,100,10000,672
419430400,100,10000,403
419430400,100,10000,238
419430400,100,10000,345
419430400,100,10000,392
