838860800,100,10000,627
838860800,100,10000,354
838860800,100,10000,401
838860800,100,10000,401
838860800,100,10000,300
838860800,100,10000,303
838860800,100,10000,337
838860800,100,10000,407
838860800,100,10000,372
838860800,100,10000,306
838860800,100,10000,491
838860800,100,10000,355
838860800,100,10000,348
838860800,100,10000,423
838860800,100,10000,271
838860800,100,10000,404
838860800,100,10000,341
838860800,100,10000,402
838860800,100,10000,398
838860800,100,10000,414
838860800,100,10000,398
